Date,Season,Temperature,Humidity,Wind_Speed,Pressure,Rain
01/28/2010,Winter,20.09,68.72,7.49,990.24,1
01/29/2010,Winter,16.89,71.09,6.98,1002.6,0
01/30/2010,Winter,20.02,64.0,8.95,999.17,0
01/31/2010,Winter,17.0,69.78,6.45,1012.75,1
02/01/2010,Winter,19.57,65.26,1.69,1002.46,0
02/02/2010,Winter,18.83,61.84,2.38,986.59,0
02/03/2010,Winter,19.24,76.25,2.89,1021.35,0
02/04/2010,Winter,20.04,67.08,9.98,1029.27,0
02/05/2010,Winter,16.42,60.77,3.48,1012.0,0
02/06/2010,Winter,17.4,40.0,8.56,1014.49,1
02/07/2010,Winter,22.18,63.8,5.65,1028.01,0
02/08/2010,Winter,19.53,73.93,3.85,1024.08,0
02/09/2010,Winter,18.52,63.94,1.63,1001.77,0
02/10/2010,Winter,21.91,72.6,7.29,991.67,1
02/11/2010,Winter,19.77,65.33,3.01,1030.36,0
02/12/2010,Winter,23.16,58.38,2.42,1026.54,0
02/13/2010,Winter,22.48,62.4,9.96,1013.16,0
02/14/2010,Winter,21.18,64.11,4.25,981.94,0
02/15/2010,Winter,21.9,73.45,5.41,989.21,0
02/16/2010,Winter,22.58,65.94,3.98,999.13,0
02/17/2010,Winter,21.78,57.04,1.61,1031.18,0
02/18/2010,Winter,22.33,66.0,5.73,1009.66,1
02/19/2010,Winter,19.41,62.32,1.86,1032.54,0
02/20/2010,Winter,24.03,67.16,8.31,1016.84,0
02/21/2010,Winter,25.41,58.03,1.09,1027.1,0
02/22/2010,Winter,26.16,75.42,6.88,1024.95,0
02/23/2010,Winter,22.87,66.67,9.29,1034.88,1
02/24/2010,Winter,21.42,59.9,6.23,1015.69,1
02/25/2010,Winter,23.8,66.3,7.32,1010.08,0
02/26/2010,Winter,24.1,60.13,6.42,983.79,0
02/27/2010,Winter,24.72,83.86,2.5,994.21,0
02/28/2010,Winter,25.79,64.0,2.31,1003.81,0
03/01/2010,Summer,24.29,76.28,7.56,1020.2,0
03/02/2010,Summer,26.52,72.63,4.94,981.91,0
03/03/2010,Summer,27.1,70.33,8.2,1034.79,1
03/04/2010,Summer,23.4,68.22,2.34,1021.31,0
03/05/2010,Summer,23.61,67.92,3.06,981.43,0
03/06/2010,Summer,24.51,59.18,3.06,1015.04,0
03/07/2010,Summer,26.16,68.93,2.81,1025.78,1
03/08/2010,Summer,22.82,75.29,5.45,981.71,0
03/09/2010,Summer,28.7,63.05,4.78,1005.49,0
03/10/2010,Summer,23.41,58.9,5.38,1028.63,0
03/11/2010,Summer,25.66,77.2,7.32,1034.9,1
03/12/2010,Summer,22.28,62.9,2.98,987.53,1
03/13/2010,Summer,24.73,53.29,6.39,997.43,0
03/14/2010,Summer,24.87,53.91,3.8,1015.37,1
03/15/2010,Summer,21.9,68.31,4.78,1014.17,0
03/16/2010,Summer,26.59,56.7,9.75,989.59,0
03/17/2010,Summer,25.19,57.16,8.41,980.65,0
03/18/2010,Summer,25.26,57.18,7.77,1032.68,0
03/19/2010,Summer,25.24,57.99,8.67,1000.04,0
03/20/2010,Summer,24.51,65.87,6.41,992.49,0
03/21/2010,Summer,27.05,53.47,5.62,1006.52,0
03/22/2010,Summer,30.27,77.23,5.19,1009.2,0
03/23/2010,Summer,27.37,65.8,8.77,1005.14,1
03/24/2010,Summer,30.04,69.13,6.95,995.57,0
03/25/2010,Summer,22.58,51.08,4.15,1033.83,0
03/26/2010,Summer,22.83,77.05,2.97,992.49,1
03/27/2010,Summer,26.75,71.73,9.91,1022.46,0
03/28/2010,Summer,28.28,64.34,6.23,989.79,0
03/29/2010,Summer,28.57,66.99,4.41,1018.61,0
03/30/2010,Summer,26.7,74.05,7.32,1020.54,0
03/31/2010,Summer,25.2,65.04,8.84,1014.56,0
04/01/2010,Summer,28.59,93.58,7.7,990.62,0
04/02/2010,Summer,29.82,56.97,5.16,1025.66,1
04/03/2010,Summer,23.52,74.66,4.62,983.12,0
04/04/2010,Summer,27.16,62.52,8.67,980.09,0
04/05/2010,Summer,29.92,62.88,3.56,997.84,0
04/06/2010,Summer,33.16,71.52,9.56,1006.97,0
04/07/2010,Summer,28.93,62.02,8.76,998.47,0
04/08/2010,Summer,26.23,70.45,7.81,982.21,0
04/09/2010,Summer,25.17,70.73,5.93,1021.35,0
04/10/2010,Summer,33.06,55.28,3.18,1009.75,0
04/11/2010,Summer,29.34,60.69,4.51,1014.26,1
04/12/2010,Summer,29.37,67.77,2.7,986.64,0
04/13/2010,Summer,27.97,61.7,7.3,1003.2,0
04/14/2010,Summer,29.84,71.06,9.48,980.11,0
04/15/2010,Summer,27.88,78.32,8.55,1004.62,1
04/16/2010,Summer,29.87,68.81,3.66,1006.19,0
04/17/2010,Summer,30.82,66.5,7.76,1026.4,0
04/18/2010,Summer,30.58,57.17,2.56,1029.26,0
04/19/2010,Summer,30.58,75.7,9.87,997.19,0
04/20/2010,Summer,31.12,58.63,9.89,1001.74,0
04/21/2010,Summer,30.43,55.57,4.3,1005.42,1
04/22/2010,Summer,28.66,73.65,4.99,1008.77,0
04/23/2010,Summer,29.07,52.07,1.94,990.98,0
04/24/2010,Summer,31.85,61.95,2.21,1022.55,0
04/25/2010,Summer,28.67,51.99,6.15,984.41,1
04/26/2010,Summer,31.67,73.63,7.75,994.64,0
04/27/2010,Summer,34.07,64.6,6.13,994.19,0
04/28/2010,Summer,31.05,54.74,3.19,989.91,0
04/29/2010,Summer,31.24,83.27,3.29,1006.54,1
04/30/2010,Summer,31.33,65.89,5.38,1009.78,1
05/01/2010,Summer,29.36,70.04,4.04,993.1,0
05/02/2010,Summer,30.06,63.89,5.34,1031.67,0
05/03/2010,Summer,28.9,59.77,4.29,990.06,0
05/04/2010,Summer,32.14,88.42,8.44,1024.94,0
05/05/2010,Summer,32.88,64.16,2.41,1017.88,0
05/06/2010,Summer,33.39,67.96,1.48,1011.28,1
05/07/2010,Summer,30.25,41.42,8.73,1007.0,0
05/08/2010,Summer,33.65,52.06,5.32,1025.39,0
05/09/2010,Summer,32.45,77.26,6.65,1026.63,0
05/10/2010,Summer,31.54,60.14,5.46,993.9,0
05/11/2010,Summer,33.61,64.48,1.74,996.42,0
05/12/2010,Summer,27.55,68.37,4.02,984.75,0
05/13/2010,Summer,33.94,58.66,7.13,1030.96,1
05/14/2010,Summer,32.12,83.7,7.0,1030.22,0
05/15/2010,Summer,32.11,65.45,3.71,989.63,0
05/16/2010,Summer,33.79,65.43,1.25,1028.79,0
05/17/2010,Summer,30.67,64.49,2.64,982.47,0
05/18/2010,Summer,35.41,59.94,2.54,983.44,0
05/19/2010,Summer,33.67,65.14,8.72,984.07,0
05/20/2010,Summer,32.89,47.96,9.17,1014.12,0
05/21/2010,Summer,32.07,82.76,5.23,991.77,0
05/22/2010,Summer,30.62,74.56,9.66,1002.72,0
05/23/2010,Summer,31.37,63.04,1.23,997.75,0
05/24/2010,Summer,37.67,72.86,3.98,1030.36,0
05/25/2010,Summer,31.34,56.96,2.57,999.66,1
05/26/2010,Summer,32.42,72.08,5.49,988.04,0
05/27/2010,Summer,34.25,55.69,9.26,1003.66,0
05/28/2010,Summer,36.4,73.3,3.78,995.93,0
05/29/2010,Summer,32.58,53.26,4.48,1018.21,0
05/30/2010,Summer,33.22,68.51,3.36,986.7,0
05/31/2010,Summer,35.54,72.56,9.47,1000.79,0
06/01/2010,Monsoon,31.3,45.57,6.37,985.06,1
06/02/2010,Monsoon,34.3,70.66,5.43,1014.41,1
06/03/2010,Monsoon,35.94,62.4,6.75,985.2,0
06/04/2010,Monsoon,33.89,73.44,8.77,997.1,1
06/05/2010,Monsoon,30.68,74.58,5.12,1025.89,1
06/06/2010,Monsoon,29.14,62.95,6.56,997.48,1
06/07/2010,Monsoon,33.15,54.43,11.88,981.4,1
06/08/2010,Monsoon,34.69,74.57,5.55,1007.65,1
06/09/2010,Monsoon,32.87,70.38,6.36,997.92,0
06/10/2010,Monsoon,33.77,82.77,8.26,1013.85,1
06/11/2010,Monsoon,31.2,47.88,12.95,998.49,0
06/12/2010,Monsoon,33.96,70.37,9.5,1028.4,1
06/13/2010,Monsoon,32.0,70.35,14.31,1026.72,1
06/14/2010,Monsoon,34.58,65.11,9.51,988.9,1
06/15/2010,Monsoon,34.17,75.32,8.65,1005.38,0
06/16/2010,Monsoon,39.01,52.01,14.29,1017.13,1
06/17/2010,Monsoon,31.45,65.79,12.39,999.2,1
06/18/2010,Monsoon,36.33,69.52,13.37,1018.61,1
06/19/2010,Monsoon,34.69,66.1,14.86,1034.46,1
06/20/2010,Monsoon,35.3,62.76,6.38,1023.08,1
06/21/2010,Monsoon,35.04,69.07,7.35,1008.17,1
06/22/2010,Monsoon,32.2,51.2,14.03,1021.07,1
06/23/2010,Monsoon,29.69,51.35,10.5,984.51,0
06/24/2010,Monsoon,31.59,66.71,9.89,1030.09,0
06/25/2010,Monsoon,32.77,53.03,12.69,981.3,1
06/26/2010,Monsoon,32.71,40.81,6.04,1006.21,1
06/27/2010,Monsoon,28.71,58.11,7.86,1018.46,0
06/28/2010,Monsoon,35.81,81.31,11.23,1021.0,0
06/29/2010,Monsoon,33.01,74.34,10.33,1023.35,0
06/30/2010,Monsoon,35.69,72.76,14.58,990.62,1
07/01/2010,Monsoon,33.21,78.36,13.82,990.27,1
07/02/2010,Monsoon,34.68,49.92,10.66,1005.56,0
07/03/2010,Monsoon,31.72,56.0,14.88,1026.7,1
07/04/2010,Monsoon,35.94,63.18,14.49,998.46,0
07/05/2010,Monsoon,33.36,57.35,7.19,1002.86,1
07/06/2010,Monsoon,30.46,71.99,6.09,1002.87,1
07/07/2010,Monsoon,33.77,64.55,5.58,1015.73,1
07/08/2010,Monsoon,32.46,60.62,5.15,1009.7,1
07/09/2010,Monsoon,34.01,61.02,10.77,1021.75,1
07/10/2010,Monsoon,32.26,60.48,10.01,987.2,0
07/11/2010,Monsoon,37.08,65.78,7.05,997.12,1
07/12/2010,Monsoon,34.47,68.55,14.63,1001.54,1
07/13/2010,Monsoon,32.84,58.34,5.15,986.94,0
07/14/2010,Monsoon,31.99,49.16,12.79,998.35,1
07/15/2010,Monsoon,31.73,85.74,11.17,1022.8,1
07/16/2010,Monsoon,30.08,49.7,10.1,998.01,0
07/17/2010,Monsoon,36.98,70.81,7.77,1027.92,1
07/18/2010,Monsoon,32.87,56.58,8.74,996.12,1
07/19/2010,Monsoon,36.46,66.85,8.96,1015.72,1
07/20/2010,Monsoon,33.57,75.01,7.0,1006.61,1
07/21/2010,Monsoon,33.98,57.65,7.26,1026.95,1
07/22/2010,Monsoon,34.74,58.69,8.35,1028.46,1
07/23/2010,Monsoon,31.25,48.31,10.81,986.24,0
07/24/2010,Monsoon,37.08,70.22,8.2,1027.46,1
07/25/2010,Monsoon,33.67,45.44,5.04,1010.18,0
07/26/2010,Monsoon,33.36,63.19,10.97,1020.32,0
07/27/2010,Monsoon,33.26,54.95,11.78,1017.58,0
07/28/2010,Monsoon,31.43,70.46,8.22,994.06,1
07/29/2010,Monsoon,30.19,67.85,6.4,980.25,1
07/30/2010,Monsoon,28.25,74.89,12.96,1013.15,1
07/31/2010,Monsoon,30.88,54.18,6.72,1025.55,0
08/01/2010,Monsoon,34.77,82.33,11.63,1021.91,1
08/02/2010,Monsoon,29.18,56.24,7.95,1030.34,0
08/03/2010,Monsoon,33.53,62.03,12.6,1004.04,0
08/04/2010,Monsoon,27.18,59.25,14.09,1002.75,1
08/05/2010,Monsoon,31.17,74.27,14.65,1027.76,1
08/06/2010,Monsoon,31.6,40.0,13.39,1001.02,1
08/07/2010,Monsoon,30.61,71.35,5.56,1027.39,1
08/08/2010,Monsoon,31.36,68.96,14.47,1028.06,0
08/09/2010,Monsoon,28.31,64.48,5.13,999.64,1
08/10/2010,Monsoon,29.72,67.56,13.18,1033.41,1
08/11/2010,Monsoon,30.96,63.11,9.91,1027.51,1
08/12/2010,Monsoon,29.92,68.02,6.12,1014.32,0
08/13/2010,Monsoon,32.85,56.11,13.27,1004.44,1
08/14/2010,Monsoon,30.47,69.44,11.04,1019.83,0
08/15/2010,Monsoon,31.32,65.62,5.76,996.47,0
08/16/2010,Monsoon,29.64,71.36,8.56,1024.19,0
08/17/2010,Monsoon,30.96,58.84,13.54,1018.81,1
08/18/2010,Monsoon,30.66,66.29,9.7,984.79,1
08/19/2010,Monsoon,28.88,54.64,7.89,1025.94,1
08/20/2010,Monsoon,28.4,73.49,6.29,1008.0,1
08/21/2010,Monsoon,26.92,55.97,8.8,1032.79,1
08/22/2010,Monsoon,27.88,50.97,13.75,984.65,0
08/23/2010,Monsoon,28.28,73.45,10.01,1016.7,0
08/24/2010,Monsoon,27.43,63.9,7.48,1033.5,1
08/25/2010,Monsoon,27.96,57.64,9.84,1030.89,1
08/26/2010,Monsoon,30.55,71.6,7.58,1009.07,1
08/27/2010,Monsoon,30.52,65.83,12.07,996.25,0
08/28/2010,Monsoon,30.35,51.73,6.56,1005.81,1
08/29/2010,Monsoon,28.93,55.89,9.12,981.4,1
08/30/2010,Monsoon,26.31,63.32,5.84,980.47,1
08/31/2010,Monsoon,28.1,62.28,8.24,997.11,1
09/01/2010,Monsoon,28.96,82.38,8.69,1017.05,1
09/02/2010,Monsoon,30.79,47.13,12.69,1019.82,1
09/03/2010,Monsoon,29.73,63.95,14.93,1011.38,1
09/04/2010,Monsoon,28.0,62.18,6.7,984.23,1
09/05/2010,Monsoon,33.09,58.35,13.04,1006.24,0
09/06/2010,Monsoon,27.48,57.98,12.63,984.91,1
09/07/2010,Monsoon,27.31,47.37,11.48,994.74,0
09/08/2010,Monsoon,29.94,67.32,7.15,1021.22,0
09/09/2010,Monsoon,29.53,66.6,14.23,997.92,0
09/10/2010,Monsoon,28.0,75.65,7.05,989.95,0
09/11/2010,Monsoon,28.91,72.22,6.93,989.67,1
09/12/2010,Monsoon,24.66,48.55,5.48,1009.03,1
09/13/2010,Monsoon,28.62,84.1,9.47,981.97,1
09/14/2010,Monsoon,23.55,49.35,8.41,984.16,1
09/15/2010,Monsoon,26.41,62.04,5.29,985.61,1
09/16/2010,Monsoon,28.46,42.53,8.08,1033.06,0
09/17/2010,Monsoon,27.91,69.6,7.11,1033.96,1
09/18/2010,Monsoon,25.68,68.94,5.14,984.87,1
09/19/2010,Monsoon,26.83,61.66,7.58,1001.87,1
09/20/2010,Monsoon,23.51,65.8,10.28,1024.73,1
09/21/2010,Monsoon,25.27,49.23,11.24,1032.35,0
09/22/2010,Monsoon,22.46,45.86,12.1,1009.2,1
09/23/2010,Monsoon,28.27,46.74,11.74,993.44,1
09/24/2010,Monsoon,24.56,63.7,7.25,1006.79,1
09/25/2010,Monsoon,21.89,80.9,6.67,988.75,1
09/26/2010,Monsoon,24.72,61.83,14.36,1021.44,0
09/27/2010,Monsoon,24.44,73.68,5.41,983.17,0
09/28/2010,Monsoon,24.24,86.45,8.42,988.61,1
09/29/2010,Monsoon,26.87,57.78,13.09,1021.31,0
09/30/2010,Monsoon,23.98,52.1,7.66,1015.76,1
10/01/2010,Autumn,26.59,80.12,3.92,1010.64,0
10/02/2010,Autumn,23.24,58.15,2.01,1022.86,0
10/03/2010,Autumn,23.36,61.57,9.03,1030.48,0
10/04/2010,Autumn,23.45,56.92,8.63,989.44,0
10/05/2010,Autumn,23.15,58.98,7.37,1022.12,0
10/06/2010,Autumn,22.86,57.3,5.58,1000.25,0
10/07/2010,Autumn,26.44,59.55,6.05,991.58,0
10/08/2010,Autumn,23.72,56.09,5.92,1008.92,0
10/09/2010,Autumn,24.03,70.4,1.68,1004.98,0
10/10/2010,Autumn,21.87,62.82,1.52,1016.76,1
10/11/2010,Autumn,18.28,80.72,3.51,1002.06,0
10/12/2010,Autumn,22.05,81.68,2.19,994.07,1
10/13/2010,Autumn,24.39,86.79,10.0,1015.04,0
10/14/2010,Autumn,20.32,60.09,3.62,990.68,0
10/15/2010,Autumn,21.02,57.99,9.82,980.91,0
10/16/2010,Autumn,26.46,63.95,6.79,981.23,1
10/17/2010,Autumn,25.38,71.4,4.63,1020.76,0
10/18/2010,Autumn,22.97,66.66,6.93,1001.0,0
10/19/2010,Autumn,21.98,59.28,3.87,996.09,0
10/20/2010,Autumn,21.43,47.31,1.21,980.01,1
10/21/2010,Autumn,23.27,57.98,3.78,987.03,0
10/22/2010,Autumn,22.22,65.03,1.46,988.89,0
10/23/2010,Autumn,16.07,61.43,4.86,1010.83,0
10/24/2010,Autumn,22.09,54.51,7.39,1034.61,0
10/25/2010,Autumn,24.93,60.59,1.99,982.65,1
10/26/2010,Autumn,21.19,59.05,1.2,991.54,0
10/27/2010,Autumn,22.35,63.18,8.91,1003.69,0
10/28/2010,Autumn,21.6,61.86,3.6,990.0,0
10/29/2010,Autumn,21.44,55.41,4.28,1016.66,0
10/30/2010,Autumn,18.81,48.08,5.36,989.87,1
10/31/2010,Autumn,21.65,63.25,5.16,1018.53,0
11/01/2010,Autumn,19.59,59.15,9.29,998.31,0
11/02/2010,Autumn,19.21,61.19,2.35,988.29,1
11/03/2010,Autumn,22.68,66.9,9.73,998.56,0
11/04/2010,Autumn,18.83,63.19,6.05,995.75,0
11/05/2010,Autumn,22.11,68.84,5.33,1010.32,0
11/06/2010,Autumn,20.55,63.04,8.68,1010.76,0
11/07/2010,Autumn,19.99,67.01,3.62,1028.8,1
11/08/2010,Autumn,18.5,57.55,1.01,1025.58,0
11/09/2010,Autumn,17.63,45.21,5.86,1033.95,1
11/10/2010,Autumn,19.74,65.53,9.32,987.89,0
11/11/2010,Autumn,22.72,59.63,1.64,1011.57,0
11/12/2010,Autumn,21.37,65.87,3.29,992.66,0
11/13/2010,Autumn,19.16,67.27,4.07,1011.04,0
11/14/2010,Autumn,15.91,66.15,8.61,992.91,0
11/15/2010,Autumn,17.53,85.28,1.49,1008.11,0
11/16/2010,Autumn,21.16,68.48,9.27,1023.73,1
11/17/2010,Autumn,16.23,70.12,5.75,987.58,0
11/18/2010,Autumn,19.08,75.56,7.19,1030.43,0
11/19/2010,Autumn,18.4,57.55,9.61,1014.91,1
11/20/2010,Autumn,17.9,83.43,6.91,999.63,0
11/21/2010,Autumn,19.55,51.19,3.32,1002.67,0
11/22/2010,Autumn,22.61,63.61,3.06,1034.54,0
11/23/2010,Autumn,19.3,75.0,9.74,1034.3,0
11/24/2010,Autumn,18.57,68.48,6.27,1028.53,0
11/25/2010,Autumn,18.33,54.66,9.73,1009.31,0
11/26/2010,Autumn,18.21,63.91,8.86,1014.56,0
11/27/2010,Autumn,18.22,66.88,2.99,1022.29,1
11/28/2010,Autumn,16.33,61.79,7.29,981.18,0
11/29/2010,Autumn,19.49,86.31,1.89,1026.69,0
11/30/2010,Autumn,16.61,60.21,1.28,993.84,0
12/01/2010,Winter,17.41,52.93,9.22,998.0,1
12/02/2010,Winter,23.07,64.37,6.3,1027.52,0
12/03/2010,Winter,16.39,81.65,4.0,1016.63,0
12/04/2010,Winter,18.47,93.65,5.8,985.58,0
12/05/2010,Winter,15.19,69.5,2.08,987.91,0
12/06/2010,Winter,16.33,69.41,1.07,1005.47,0
12/07/2010,Winter,19.85,75.77,5.43,1013.18,1
12/08/2010,Winter,16.06,60.24,6.91,1015.41,1
12/09/2010,Winter,14.95,73.19,9.82,1001.23,1
12/10/2010,Winter,17.39,61.22,7.97,1003.55,0
12/11/2010,Winter,17.49,58.81,3.7,1032.69,0
12/12/2010,Winter,19.83,73.27,6.71,987.95,1
12/13/2010,Winter,19.87,64.79,8.65,1013.72,0
12/14/2010,Winter,17.57,58.48,4.82,1027.56,0
12/15/2010,Winter,19.92,62.41,1.85,989.89,0
12/16/2010,Winter,20.26,67.1,4.92,1030.18,1
12/17/2010,Winter,19.54,60.55,3.96,1027.92,0
12/18/2010,Winter,16.84,61.48,9.46,999.24,0
12/19/2010,Winter,16.36,51.88,4.37,1017.8,0
12/20/2010,Winter,17.31,70.67,5.98,1015.51,0
12/21/2010,Winter,21.32,78.56,7.3,982.03,0
12/22/2010,Winter,19.88,68.9,9.24,1028.02,0
12/23/2010,Winter,17.92,75.62,6.03,1005.63,1
12/24/2010,Winter,18.59,62.31,7.36,991.47,1
12/25/2010,Winter,14.3,71.47,7.29,998.96,0
12/26/2010,Winter,18.81,70.4,3.2,997.83,0
12/27/2010,Winter,19.8,47.65,1.38,1034.23,0
12/28/2010,Winter,18.48,58.16,6.33,989.59,1
12/29/2010,Winter,18.38,61.33,2.01,992.06,1
12/30/2010,Winter,18.03,75.63,6.58,1006.5,1
12/31/2010,Winter,16.89,69.8,6.69,999.86,1
01/01/2011,Winter,18.16,74.04,8.18,996.16,0
01/02/2011,Winter,19.48,66.92,3.54,984.94,0
01/03/2011,Winter,17.92,59.75,8.1,1013.81,1
01/04/2011,Winter,20.05,44.69,7.09,993.38,1
01/05/2011,Winter,17.52,84.28,8.02,1026.43,0
01/06/2011,Winter,21.06,78.02,7.36,985.78,0
01/07/2011,Winter,19.38,72.52,8.27,992.44,0
01/08/2011,Winter,17.96,61.02,3.54,1025.53,1
01/09/2011,Winter,18.57,72.09,3.52,1005.17,0
01/10/2011,Winter,19.85,65.32,5.74,1008.56,0
01/11/2011,Winter,19.77,69.72,1.53,1016.13,0
01/12/2011,Winter,13.74,73.47,6.64,1006.35,1
01/13/2011,Winter,15.06,62.94,2.66,1023.44,1
01/14/2011,Winter,22.85,64.47,5.86,1004.8,0
01/15/2011,Winter,18.13,69.43,4.49,1004.38,0
01/16/2011,Winter,20.82,77.52,7.82,992.85,0
01/17/2011,Winter,17.22,49.96,6.78,1001.01,0
01/18/2011,Winter,19.26,71.08,1.74,985.12,0
01/19/2011,Winter,17.56,66.64,5.46,1016.44,1
01/20/2011,Winter,19.3,69.79,2.26,1027.11,0
01/21/2011,Winter,19.3,78.63,9.28,1031.68,1
01/22/2011,Winter,18.19,58.45,7.13,1029.97,0
01/23/2011,Winter,19.15,56.62,3.41,995.81,0
01/24/2011,Winter,19.95,67.6,3.34,1012.6,0
01/25/2011,Winter,19.3,63.19,3.72,998.37,1
01/26/2011,Winter,16.8,63.14,4.3,1006.7,0
01/27/2011,Winter,18.7,48.11,4.07,999.92,0
01/28/2011,Winter,17.87,78.07,3.72,981.07,0
01/29/2011,Winter,21.42,75.52,9.56,1033.99,0
01/30/2011,Winter,19.49,46.23,4.39,987.63,0
01/31/2011,Winter,18.66,54.75,4.75,1025.88,1
02/01/2011,Winter,21.85,73.35,6.5,998.23,0
02/02/2011,Winter,22.12,62.63,9.9,1030.92,0
02/03/2011,Winter,19.24,50.36,7.64,992.73,1
02/04/2011,Winter,21.08,51.93,5.55,995.61,0
02/05/2011,Winter,17.03,74.17,5.48,1017.66,0
02/06/2011,Winter,21.43,43.1,7.54,990.96,0
02/07/2011,Winter,19.68,73.02,9.65,1023.77,0
02/08/2011,Winter,18.69,65.87,3.16,997.47,0
02/09/2011,Winter,18.14,73.52,5.86,1005.88,1
02/10/2011,Winter,22.73,68.9,4.41,984.55,0
02/11/2011,Winter,18.37,49.78,2.12,987.35,1
02/12/2011,Winter,21.47,61.04,5.93,1026.12,1
02/13/2011,Winter,18.28,80.89,3.15,1018.8,0
02/14/2011,Winter,22.72,58.78,4.21,1034.72,0
02/15/2011,Winter,18.55,63.3,2.16,1031.35,0
02/16/2011,Winter,23.23,61.98,4.73,998.58,0
02/17/2011,Winter,21.59,68.19,9.62,1013.58,0
02/18/2011,Winter,22.8,65.43,8.64,1027.75,0
02/19/2011,Winter,17.94,80.69,6.12,997.52,0
02/20/2011,Winter,22.2,64.53,1.33,990.48,1
02/21/2011,Winter,20.3,59.08,8.27,999.98,1
02/22/2011,Winter,20.38,57.79,7.57,1010.26,0
02/23/2011,Winter,22.48,62.81,6.06,1011.85,0
02/24/2011,Winter,22.4,60.64,4.2,986.13,0
02/25/2011,Winter,22.56,64.14,2.86,1025.88,0
02/26/2011,Winter,21.62,69.37,5.22,1025.29,0
02/27/2011,Winter,27.58,51.67,2.03,1020.57,0
02/28/2011,Winter,23.1,49.87,3.03,1027.24,0
03/01/2011,Summer,20.07,78.61,9.21,996.83,0
03/02/2011,Summer,22.24,57.81,7.88,992.09,0
03/03/2011,Summer,25.27,66.74,6.24,999.34,0
03/04/2011,Summer,22.77,67.84,2.07,994.84,0
03/05/2011,Summer,19.21,64.09,5.63,1000.75,1
03/06/2011,Summer,23.12,69.24,9.91,998.66,0
03/07/2011,Summer,26.65,56.12,4.9,982.74,0
03/08/2011,Summer,23.77,63.55,5.58,1005.49,1
03/09/2011,Summer,19.69,48.49,3.34,992.03,0
03/10/2011,Summer,21.76,71.84,3.24,1034.04,0
03/11/2011,Summer,23.79,56.77,3.89,996.13,0
03/12/2011,Summer,20.95,57.55,3.84,1012.04,0
03/13/2011,Summer,23.7,69.31,2.74,1012.48,0
03/14/2011,Summer,22.72,66.99,7.53,995.03,1
03/15/2011,Summer,27.19,59.6,9.68,1005.06,1
03/16/2011,Summer,26.01,71.96,1.91,984.69,1
03/17/2011,Summer,24.74,67.98,4.43,1025.5,0
03/18/2011,Summer,27.65,57.3,7.8,1029.33,0
03/19/2011,Summer,30.08,62.67,4.08,981.62,1
03/20/2011,Summer,24.95,63.89,4.17,1018.56,0
03/21/2011,Summer,25.85,59.06,4.91,1026.13,0
03/22/2011,Summer,28.04,67.61,7.6,1008.21,0
03/23/2011,Summer,27.78,59.37,4.42,1025.2,0
03/24/2011,Summer,25.57,64.25,5.36,980.6,0
03/25/2011,Summer,28.15,77.49,7.1,1019.02,0
03/26/2011,Summer,28.47,59.64,7.31,1006.81,1
03/27/2011,Summer,28.82,71.02,8.57,1028.74,0
03/28/2011,Summer,28.55,72.99,9.61,991.69,1
03/29/2011,Summer,24.9,63.94,9.67,1028.13,0
03/30/2011,Summer,27.92,70.48,9.25,1025.91,1
03/31/2011,Summer,30.42,76.79,2.89,990.24,0
04/01/2011,Summer,28.5,67.69,5.85,1010.94,0
04/02/2011,Summer,30.78,57.29,8.13,1013.93,0
04/03/2011,Summer,26.25,69.03,8.25,995.23,0
04/04/2011,Summer,27.05,66.71,5.54,1019.21,1
04/05/2011,Summer,26.85,59.62,8.06,992.31,0
04/06/2011,Summer,27.1,78.86,7.97,1034.45,1
04/07/2011,Summer,31.03,56.42,2.46,984.47,0
04/08/2011,Summer,28.19,59.58,1.81,997.01,0
04/09/2011,Summer,27.36,58.97,1.49,993.08,1
04/10/2011,Summer,29.9,69.33,4.75,1003.82,1
04/11/2011,Summer,29.51,74.21,9.5,982.45,0
04/12/2011,Summer,25.55,69.18,2.83,1031.9,0
04/13/2011,Summer,26.44,56.75,4.38,1002.67,0
04/14/2011,Summer,30.0,70.56,1.53,1002.84,1
04/15/2011,Summer,30.07,73.01,5.3,1027.71,0
04/16/2011,Summer,30.74,74.88,6.27,1007.52,0
04/17/2011,Summer,28.22,65.34,8.52,981.82,0
04/18/2011,Summer,30.22,53.06,9.76,1018.68,0
04/19/2011,Summer,33.65,73.97,7.25,987.89,0
04/20/2011,Summer,32.12,62.23,7.84,987.97,0
04/21/2011,Summer,26.18,73.68,1.78,1030.35,0
04/22/2011,Summer,30.45,79.21,9.24,1006.14,0
04/23/2011,Summer,28.93,77.02,6.46,1028.88,0
04/24/2011,Summer,28.18,76.7,7.66,999.69,0
04/25/2011,Summer,29.93,56.97,9.93,1031.12,0
04/26/2011,Summer,32.41,66.58,8.64,1021.31,0
04/27/2011,Summer,30.06,58.36,2.37,1009.79,0
04/28/2011,Summer,31.48,54.98,9.52,989.85,0
04/29/2011,Summer,31.04,56.66,6.01,1017.56,1
04/30/2011,Summer,32.18,63.41,1.56,1031.31,0
05/01/2011,Summer,31.03,78.8,7.72,987.82,0
05/02/2011,Summer,30.41,62.75,8.54,1008.32,0
05/03/2011,Summer,33.62,49.01,6.98,1021.78,0
