Date,Season,Temperature,Humidity,Wind_Speed,Pressure,Rain
4/2/2019,Summer,27.24,90.74,17.34,987.66,0
4/3/2019,Summer,11.46,53.63,0.83,1031.52,0
4/4/2019,Summer,28.27,91.3,7.96,1002.75,0
4/5/2019,Summer,32.04,38.19,17.21,991.79,0
4/6/2019,Summer,16.81,46.66,8.92,988.29,0
4/7/2019,Summer,19.48,93.11,1.69,1028.83,1
4/8/2019,Summer,19.36,65.6,9.18,1049.53,0
4/9/2019,Summer,28.72,72.57,14.64,1007.43,0
4/10/2019,Summer,15.95,32.66,6.33,1033.46,0
4/11/2019,Summer,14.3,38.99,18.13,1025.8,0
4/12/2019,Summer,21.23,33.91,18.82,1009.47,0
4/13/2019,Summer,17.61,93.35,3.36,983.43,1
4/14/2019,Summer,30.98,39.44,1.87,1008.66,0
4/15/2019,Summer,15.94,89.48,5.99,982.05,0
4/16/2019,Summer,22.56,54.57,9.38,1046.66,0
4/17/2019,Summer,33.56,86.04,3.14,1008.66,0
4/18/2019,Summer,25.85,55.55,4.83,1020.55,0
4/19/2019,Summer,31.68,48.74,18.67,1045.85,0
4/20/2019,Summer,33.51,36.56,14.3,1020.32,0
4/21/2019,Summer,28.77,49.65,11.96,992.06,0
4/22/2019,Summer,27.49,63,14.16,1046.61,0
4/23/2019,Summer,34.2,87.23,0.05,993.16,0
4/24/2019,Summer,34.86,61.68,2.91,988.97,0
4/25/2019,Summer,21.3,98,13.84,1005.37,1
4/26/2019,Summer,11.77,67.91,14.3,1010.44,0
4/27/2019,Summer,17.32,31.75,17.06,1048.42,0
4/28/2019,Summer,13.81,59.08,11.71,1018.78,0
4/29/2019,Summer,20.44,78.22,11.15,1036.41,1
4/30/2019,Summer,13.28,46.4,7.95,1033.83,0
5/1/2019,Summer,25.1,78.9,16.33,1008.16,0
5/2/2019,Summer,19.57,65.26,17.04,985.23,0
5/3/2019,Summer,32.38,31.8,9.03,988.38,0
5/4/2019,Summer,34.19,84.2,7.51,1049.49,0
5/5/2019,Summer,23.67,69.23,1.01,1040.2,0
5/6/2019,Summer,16.87,35.77,15.84,1004.2,0
5/7/2019,Summer,24.81,63.26,13.46,1038.29,0
5/8/2019,Summer,32.42,50.11,8.78,1042.99,0
5/9/2019,Summer,20.17,91.58,10.09,1044.64,0
5/10/2019,Summer,23.8,49.94,17.92,1041.26,0
5/11/2019,Summer,16.79,95.92,17.55,993.04,1
5/12/2019,Summer,21.39,68.23,3.58,1035.54,0
5/13/2019,Summer,20.04,52.65,16.98,983.89,0
5/14/2019,Summer,16.21,86.95,10.19,1036.46,1
5/15/2019,Summer,22.65,78.82,2.12,1020.38,1
5/16/2019,Summer,17.76,58.98,6.23,1031.45,0
5/17/2019,Rainy Season,19.33,74.07,13.74,1018.48,0
5/18/2019,Rainy Season,23.12,84.5,17.87,1021.83,1
5/19/2019,Rainy Season,28.76,89.61,2.17,982.59,0
5/20/2019,Rainy Season,18.34,87.15,12.19,982.2,0
5/21/2019,Rainy Season,33.1,41.63,13.56,1036.85,0
5/22/2019,Rainy Season,31.56,87.99,5.52,1000.37,0
5/23/2019,Rainy Season,11.22,34.1,15.13,1036.5,0
5/24/2019,Rainy Season,16.34,44.01,2.07,1029.25,0
5/25/2019,Rainy Season,21.15,73.6,4.79,1019.55,1
5/26/2019,Rainy Season,12.62,38.03,0.01,987.35,0
5/27/2019,Rainy Season,18.71,72.23,10.05,984.62,1
5/28/2019,Rainy Season,28.5,51.56,5.27,1006.88,0
5/29/2019,Rainy Season,27.01,60.06,1.56,1044.77,0
5/30/2019,Rainy Season,25.56,52.06,17.62,995.84,0
5/31/2019,Rainy Season,27.76,34.91,3.97,1009.56,0
6/1/2019,Rainy Season,15.12,65.05,11.35,1024.92,0
6/2/2019,Rainy Season,18.54,97.45,5.43,1014.77,1
6/3/2019,Rainy Season,26.91,72.82,11.95,981.76,0
6/4/2019,Rainy Season,31.98,51,13.09,1028.67,0
6/5/2019,Rainy Season,23.59,96.93,14.51,1044.29,0
6/6/2019,Rainy Season,17.07,57.25,5.91,1021.98,0
6/7/2019,Rainy Season,10.76,78.83,0.95,1020.63,1
6/8/2019,Rainy Season,27.76,74.39,17.15,1038.47,0
6/9/2019,Rainy Season,10.2,96.7,19.39,1038.3,1
6/10/2019,Rainy Season,19.32,94.02,17.72,993.07,0
6/11/2019,Rainy Season,23.26,40.36,1.65,1009.56,0
6/12/2019,Rainy Season,33.05,36,15.7,1037.35,0
6/13/2019,Rainy Season,12.24,86.67,9.72,1031.44,0
6/14/2019,Rainy Season,20.15,93.35,12.64,1039.11,1
6/15/2019,Rainy Season,10.61,64.51,12.23,989.06,0
6/16/2019,Rainy Season,18.57,78.35,10.7,1010.76,0
6/17/2019,Rainy Season,25.56,34.89,13.5,1029.63,0
6/18/2019,Rainy Season,16.98,45.39,12.33,1031.11,0
6/19/2019,Rainy Season,15.24,40.46,11.54,985.03,0
6/20/2019,Rainy Season,12.89,72.08,2.86,1029.84,1
6/21/2019,Rainy Season,24.43,43.83,17.3,1023.84,0
6/22/2019,Rainy Season,27.38,34.19,15.07,1004.42,0
6/23/2019,Rainy Season,26.8,51.15,19.29,1001.29,0
6/24/2019,Rainy Season,33.72,77.4,15.83,982.03,0
6/25/2019,Rainy Season,10.07,70.45,11.65,1007.44,0
6/26/2019,Rainy Season,26.18,53.15,18.34,1001.49,0
6/27/2019,Rainy Season,25.01,88.34,13.09,1010.21,0
6/28/2019,Rainy Season,24.72,49.34,6.2,1029.61,0
6/29/2019,Rainy Season,34.07,48.24,3.51,990.18,0
6/30/2019,Rainy Season,10.42,69.2,12.09,1013.6,0
7/1/2019,Rainy Season,27.41,63.48,14.72,1035.5,0
7/2/2019,Rainy Season,30.34,61.22,16.48,997.4,0
7/3/2019,Rainy Season,22.75,40.9,5.71,1040.46,0
7/4/2019,Rainy Season,18.35,65.33,18.04,1045.31,0
7/5/2019,Rainy Season,29.77,48.13,11.56,987.9,0
7/6/2019,Rainy Season,12.43,57.45,14.46,988.1,0
7/7/2019,Rainy Season,21.05,81.35,16.16,1025.16,1
7/8/2019,Rainy Season,23,95.58,18.63,1016.2,1
7/9/2019,Rainy Season,27.35,84.17,5.8,1043.25,0
7/10/2019,Rainy Season,12.27,58.39,7.85,1036.14,0
7/11/2019,Rainy Season,15.69,71.51,18,1015.13,0
7/12/2019,Rainy Season,20.26,82.25,16.69,984.81,0
7/13/2019,Rainy Season,25.58,59,7.98,986.92,0
7/14/2019,Rainy Season,32.17,55.22,9.35,1011.39,0
7/15/2019,Rainy Season,25.47,39.47,14.34,1001.32,0
7/16/2019,Rainy Season,13.34,81.54,1.22,1046.02,0
7/17/2019,Autumn,34.51,88.7,7.35,1026.61,0
7/18/2019,Autumn,31.79,52.16,4.12,998.94,0
7/19/2019,Autumn,22.57,84.85,10.38,1004.99,0
7/20/2019,Autumn,33.06,72.71,15.44,985.65,0
7/21/2019,Autumn,23.53,84.89,2.6,997.48,0
7/22/2019,Autumn,33.08,58.79,19.73,1002.31,0
7/23/2019,Autumn,30.75,82.33,9.34,1024.94,0
7/24/2019,Autumn,34.21,58.6,15.46,992.08,0
7/25/2019,Autumn,32.99,36.21,7.05,1027.4,0
7/26/2019,Autumn,10.9,68.54,9.76,988.24,0
7/27/2019,Autumn,14.37,61.8,19.3,1042.59,0
7/28/2019,Autumn,19.73,47.7,13.81,1023.85,0
7/29/2019,Autumn,33.8,92.45,0.51,1020.42,0
7/30/2019,Autumn,17.5,56.8,4.64,993.11,0
7/31/2019,Autumn,14.01,32.74,5.19,1031.86,0
8/1/2019,Autumn,32.16,56.75,19.18,996.52,0
8/2/2019,Autumn,21.16,59.72,15.39,1035.86,0
8/3/2019,Autumn,32.7,90.31,13.57,1034.53,0
8/4/2019,Autumn,14.01,85.94,1.39,1045.76,0
8/5/2019,Autumn,26.53,44,16.08,1034.79,0
8/6/2019,Autumn,21.01,88.73,3.63,1005.55,0
8/7/2019,Autumn,11.91,47.35,2.98,1015.75,0
8/8/2019,Autumn,27.41,53.94,17.38,1023.88,0
8/9/2019,Autumn,16.18,35.38,0.1,998.73,0
8/10/2019,Autumn,10.99,33.87,1.27,1036,0
8/11/2019,Autumn,11.5,77.66,18.39,1003.04,1
8/12/2019,Autumn,11.53,94.63,5.03,989.11,0
8/13/2019,Autumn,32.69,64.51,15.49,984.17,0
8/14/2019,Autumn,28.5,89.09,13.14,1026.2,0
8/15/2019,Autumn,32.45,85.56,2.24,998.53,0
8/16/2019,Autumn,26.81,76.53,15.9,1039.61,0
8/17/2019,Autumn,23.22,98.48,4.15,1034.07,0
8/18/2019,Autumn,17.61,86.15,13.91,988.06,0
8/19/2019,Autumn,34.95,49.24,7.62,1018.87,0
8/20/2019,Autumn,19.05,85.23,10.9,1047.72,1
8/21/2019,Autumn,21.77,78.49,18.92,1038.05,0
8/22/2019,Autumn,19.46,57.97,5.18,1041.06,0
8/23/2019,Autumn,34.49,35.38,6.02,998.39,0
8/24/2019,Autumn,14.37,45.01,5.85,1030.78,0
8/25/2019,Autumn,18.2,85.81,7.4,1003.79,0
8/26/2019,Autumn,27.01,47.39,11.53,1037.96,0
8/27/2019,Autumn,11.58,99.85,16.01,987.19,1
8/28/2019,Autumn,25.18,78.58,17.86,1027.96,0
8/29/2019,Autumn,21.94,63.41,1.22,1025.14,0
8/30/2019,Autumn,17.1,69.93,13,998.29,0
8/31/2019,Autumn,15.96,72.76,11.85,1024.25,0
9/1/2019,Autumn,22.86,97.83,12.02,1043.76,1
9/2/2019,Autumn,19.2,41.32,15.87,1023.06,0
9/3/2019,Autumn,21.41,49.07,18.76,992.88,0
9/4/2019,Autumn,18.44,79.67,14.97,1001.43,0
9/5/2019,Autumn,34.26,46.79,3.43,1004.61,0
9/6/2019,Autumn,13.34,90.99,19.09,1001.78,0
9/7/2019,Autumn,12.42,54.26,17.3,1027.91,0
9/8/2019,Autumn,18.58,42.66,5.99,1046.5,0
9/9/2019,Autumn,24.78,33.33,2.45,1015.27,0
9/10/2019,Autumn,26.48,71.69,16.12,1035.32,0
9/11/2019,Autumn,19.93,87.77,19.53,1046.11,1
9/12/2019,Autumn,34.98,49.17,2.55,1006.21,0
9/13/2019,Autumn,18.8,94.23,13.03,983.24,1
9/14/2019,Autumn,28.04,83.04,0.2,1032.73,0
9/15/2019,Autumn,25.94,34.29,0.71,1031.45,0
9/16/2019,Autumn,30.33,70.08,15.7,1001.23,0
9/17/2019,Late Autumn,34.41,69.72,16.31,998.84,0
9/18/2019,Late Autumn,32.24,44.17,6.99,1029.23,0
9/19/2019,Late Autumn,29.11,53.42,8.96,990.95,0
9/20/2019,Late Autumn,27.46,62.08,15.59,1039.04,0
9/21/2019,Late Autumn,18.39,33.37,17.15,1040.24,0
9/22/2019,Late Autumn,13.69,40.48,5.52,1019.64,0
9/23/2019,Late Autumn,11.57,41.48,15.69,995.32,0
9/24/2019,Late Autumn,16.05,56.55,4.02,1046.43,0
9/25/2019,Late Autumn,20.81,82.32,8.95,996.47,0
9/26/2019,Late Autumn,23.05,88.19,14.38,1001.63,1
9/27/2019,Late Autumn,29.33,41.4,13.72,1010.93,0
9/28/2019,Late Autumn,33.97,82.63,10.05,1016.45,0
9/29/2019,Late Autumn,12.93,76.95,13.4,1011.89,1
9/30/2019,Late Autumn,12.68,92.35,1.01,980.01,0
10/1/2019,Late Autumn,24.74,97.82,5.77,1040.35,0
10/2/2019,Late Autumn,28.63,38.71,4.33,981.66,0
10/3/2019,Late Autumn,31.2,35.65,1.64,1041.71,0
10/4/2019,Late Autumn,33.4,85.98,4.15,1037.6,0
10/5/2019,Late Autumn,34.59,41.35,17.2,1045.57,0
10/6/2019,Late Autumn,20,43.62,17.93,1001.98,0
10/7/2019,Late Autumn,19.51,91.74,10.66,992.58,0
10/8/2019,Late Autumn,13.7,95.73,9.69,983.8,1
10/9/2019,Late Autumn,27.12,52.29,9.26,1028.14,0
10/10/2019,Late Autumn,26.42,88.95,19.18,990.96,0
10/11/2019,Late Autumn,31.55,90.12,18.82,991.75,0
10/12/2019,Late Autumn,12.43,72.38,4.33,996.13,0
10/13/2019,Late Autumn,22.44,69.63,1.9,999.5,0
10/14/2019,Late Autumn,24.53,70.31,1.09,994.95,1
10/15/2019,Late Autumn,16.04,51.09,7.15,1022.52,0
10/16/2019,Late Autumn,14.23,73.32,8.35,1015.78,0
10/17/2019,Late Autumn,31.49,47.05,4.95,1025.55,0
10/18/2019,Late Autumn,11.46,42.43,18.4,1024.94,0
10/19/2019,Late Autumn,21.77,58.91,16.74,1039.86,0
10/20/2019,Late Autumn,12.9,79.4,14.89,982.57,0
10/21/2019,Late Autumn,21.43,73.5,9.68,1019.04,0
10/22/2019,Late Autumn,34.5,97.54,17.73,1007.02,0
10/23/2019,Late Autumn,20.59,75.25,18.9,1035.25,0
10/24/2019,Late Autumn,31.43,39.89,17.75,996,0
10/25/2019,Late Autumn,12.93,41.29,5.23,1022.63,0
10/26/2019,Late Autumn,16.78,36.51,17.28,998.87,0
10/27/2019,Late Autumn,20.09,43.38,7.01,996.43,0
10/28/2019,Late Autumn,20,71.86,2.47,1002.95,1
10/29/2019,Late Autumn,26.78,88.68,14.87,984.45,0
10/30/2019,Late Autumn,18.62,92.57,16.18,1032.25,1
10/31/2019,Late Autumn,27.84,58,19.74,1041.69,0
11/1/2019,Late Autumn,25.98,69.1,9.62,981.19,0
11/2/2019,Late Autumn,19.98,86.64,5.02,1025.67,0
11/3/2019,Late Autumn,20.79,51.84,1.31,1019.4,0
11/4/2019,Late Autumn,25.36,71.7,8.26,1043.38,0
11/5/2019,Late Autumn,11.75,42.19,11.55,1027.98,0
11/6/2019,Late Autumn,30.56,63.36,9.93,1009.3,0
11/7/2019,Late Autumn,26.34,42.12,3.26,1020.47,0
11/8/2019,Late Autumn,28.16,62.37,7.43,988.91,0
11/9/2019,Late Autumn,23.42,57.78,18.36,991.35,0
11/10/2019,Late Autumn,12.76,60.33,9.19,995.67,0
11/11/2019,Late Autumn,20.13,47.06,10.24,1013.82,0
11/12/2019,Late Autumn,20.13,39.52,9.44,998.68,0
11/13/2019,Late Autumn,18.03,49.3,7.69,987.04,0
11/14/2019,Late Autumn,10.75,46.77,1.21,1016.3,0
11/15/2019,Late Autumn,28.43,81.4,4.58,1028.85,0
11/16/2019,Late Autumn,12.74,80.19,10,986.75,0
11/17/2019,Winter,25.16,70.91,11.69,1031.03,0
11/18/2019,Winter,27.58,36.39,9.56,981.66,0
11/19/2019,Winter,25.87,69.64,7.28,1028.93,0
11/20/2019,Winter,33.98,35.55,16.07,1046.72,0
11/21/2019,Winter,12.58,31.27,13.9,1011.97,0
11/22/2019,Winter,31.68,54.68,18.91,984.61,0
11/23/2019,Winter,10.73,46.84,0.55,999.79,0
11/24/2019,Winter,23.37,71.63,14.88,990.33,0
11/25/2019,Winter,20.11,95,1.23,1015.07,0
11/26/2019,Winter,23.1,80.39,5.82,992.66,1
11/27/2019,Winter,19.13,83.72,18.34,1049.75,0
11/28/2019,Winter,14.76,96.56,15.51,1009.37,0
11/29/2019,Winter,10.48,74.39,13.24,1007.11,1
11/30/2019,Winter,22.95,70.44,7.99,984.49,0
12/1/2019,Winter,31.07,72.13,1,1021.9,0
12/2/2019,Winter,19.33,90.61,5.21,988.7,0
12/3/2019,Winter,15.57,57.17,9.62,998.32,0
12/4/2019,Winter,12.01,85.67,8.46,1000.94,1
12/5/2019,Winter,12.13,75.66,9.16,986.87,0
12/6/2019,Winter,15.53,51.32,0.61,1038.1,0
12/7/2019,Winter,12.5,30.96,12.66,987.74,0
12/8/2019,Winter,16.63,44.69,9.02,1013.81,0
12/9/2019,Winter,11.65,79,0.34,1000.23,0
12/10/2019,Winter,11.64,70.58,18.78,996.56,0
12/11/2019,Winter,31.41,49.22,3.95,995.63,0
12/12/2019,Winter,14.05,60.4,3.39,1026.89,0
12/13/2019,Winter,23.99,76.28,15.1,1035.57,1
12/14/2019,Winter,29.34,38.9,6.97,1008.62,0
12/15/2019,Winter,21.41,60.26,12.23,1002.3,0
12/16/2019,Winter,13.83,59.16,0.12,1031.17,0
12/17/2019,Winter,14.99,67.98,8.63,998.84,0
12/18/2019,Winter,20.82,66.53,0.5,1040.93,0
12/19/2019,Winter,23.21,55.74,4.19,1000.57,0
12/20/2019,Winter,18.74,83.39,3.89,983.59,0
12/21/2019,Winter,29.54,34.71,19.42,1012.92,0
12/22/2019,Winter,28.78,32.49,6.05,1000.99,0
12/23/2019,Winter,33.18,59.42,16.79,1012.62,0
12/24/2019,Winter,10.72,92.77,8.42,1000.44,0
12/25/2019,Winter,32.39,49.43,17.24,1049.09,0
12/26/2019,Winter,19.81,42.06,13.26,1048.22,0
12/27/2019,Winter,31.96,94.97,0.14,1023.23,0
12/28/2019,Winter,27.27,41.78,2.23,1043.46,0
12/29/2019,Winter,34.68,56.24,0.63,1001.91,0
12/30/2019,Winter,28.98,81.03,1.81,1035.15,0
12/31/2019,Winter,19.11,48.26,4.41,1033.55,0
1/1/2020,Winter,22.53,46.09,15.71,1004.87,0
1/2/2020,Winter,19.41,57.84,14.67,1030.5,0
1/3/2020,Winter,19.12,85.12,4.89,986.55,1
1/4/2020,Winter,16.52,93.77,7.81,996.28,0
1/5/2020,Winter,22.4,32.19,17.19,994.69,0
1/6/2020,Winter,27.04,41.56,1.45,1023.8,0
1/7/2020,Winter,16.93,97.1,11.3,994.12,0
1/8/2020,Winter,23.11,71.5,2.3,999.85,1
1/9/2020,Winter,12.93,68.6,19.88,999.07,0
1/10/2020,Winter,14,86.95,8.83,1046.03,1
1/11/2020,Winter,11.17,32.78,18.31,1046.36,0
1/12/2020,Winter,34.27,30.97,3.06,1038.22,0
1/13/2020,Winter,10.1,97.72,19.81,1011.61,0
1/14/2020,Winter,14.46,88,1.19,1014.3,0
1/15/2020,Winter,25.32,82.32,1.18,1006.22,0
1/16/2020,Winter,12.03,40.9,16.46,1012.26,0
1/17/2020,Spring,32.05,63.36,15.53,989.91,0
1/18/2020,Spring,27.99,95.61,4.96,998.97,0
1/19/2020,Spring,34.16,95.35,4.94,992.96,0
1/20/2020,Spring,22.69,30.65,9.45,1041.66,0
1/21/2020,Spring,17.51,82.67,18.87,1028.3,1
1/22/2020,Spring,23.74,30.44,12.52,989.33,0
1/23/2020,Spring,33.27,98.9,16.65,1010.13,0
1/24/2020,Spring,23.02,59.19,17.34,1002.79,0
1/25/2020,Spring,16.68,98.15,2.69,981.05,0
1/26/2020,Spring,31.93,55.74,11.58,1031.76,0
1/27/2020,Spring,19.3,50.52,19.74,1010.81,0
1/28/2020,Spring,10.03,52.14,1.91,1005.32,0
1/29/2020,Spring,16.19,81.15,8.87,992.75,1
1/30/2020,Spring,17.96,43.98,15.3,1014.18,0
1/31/2020,Spring,31.47,90.48,19.79,999.01,0
2/1/2020,Spring,21.46,71.34,2.39,1015.54,0
2/2/2020,Spring,21.11,97.89,8.09,997.53,0
2/3/2020,Spring,18.4,99.1,15.06,1000.49,0
2/4/2020,Spring,32.02,42.96,11.88,1009.76,0
2/5/2020,Spring,33.63,96.9,17.57,1022.76,0
2/6/2020,Spring,34.8,33.26,2.04,1038.98,0
2/7/2020,Spring,19.42,31.95,10.85,999.51,0
2/8/2020,Spring,34.15,96.07,12.18,1002.92,0
2/9/2020,Spring,29.8,97.37,16.29,1025.13,0
2/10/2020,Spring,26.89,40.31,16.91,1049.64,0
2/11/2020,Spring,16.12,60.97,9.48,996.15,0
2/12/2020,Spring,15.41,64.59,12.09,995.45,0
2/13/2020,Spring,14.15,90.22,0.16,1037.42,0
2/14/2020,Spring,33.07,73.95,13.78,1035.86,0
2/15/2020,Spring,17.35,84.22,0.31,1003.03,0
2/16/2020,Spring,21.33,63.96,12.94,981.03,0
2/17/2020,Spring,22.35,75.39,10.12,1010.07,0
2/18/2020,Spring,29.45,81.48,19.08,1018.04,0
2/19/2020,Spring,31.11,81.65,3.26,1033.21,0
2/20/2020,Spring,13.48,30.12,7.68,1026.27,0
2/21/2020,Spring,20.67,36.99,17.15,1027.05,0
2/22/2020,Spring,31.07,55.46,10.28,1036.24,0
2/23/2020,Spring,30.45,34.28,16.29,1034.24,0
2/24/2020,Spring,12.56,56.81,10.15,1013.13,0
2/25/2020,Spring,13.91,57.27,13.65,987.34,0
2/26/2020,Spring,17.6,94.42,17.63,1037,1
2/27/2020,Spring,11.88,69.7,1.1,1022.12,0
2/28/2020,Spring,20.62,79.44,17.62,982.31,1
2/29/2020,Spring,12.69,92.1,3.58,1035.19,0
3/1/2020,Spring,24.21,60.95,15.11,1007.53,0
3/2/2020,Spring,16.16,30.14,11.32,1001.99,0
3/3/2020,Spring,24.91,49.97,6.66,1016.05,0
3/4/2020,Spring,12.94,86.99,19.17,1027.01,1
3/5/2020,Spring,34.4,93.13,16.83,1044.74,0
3/6/2020,Spring,33.31,54.61,5.71,981.82,0
3/7/2020,Spring,19.79,50.58,4.05,1001.33,0
3/8/2020,Spring,16.05,94.72,7.18,982.83,1
3/9/2020,Spring,16.26,54.58,6.64,1039.02,0
3/10/2020,Spring,22.08,75.66,3.2,1029.25,0
3/11/2020,Spring,11,49.62,18.75,998.94,0
3/12/2020,Spring,25.99,36.85,17.75,1033.86,0
3/13/2020,Spring,20.21,65.09,17.5,1024.34,0
3/14/2020,Spring,19.44,94.63,9.11,1026.21,0
3/15/2020,Spring,30.23,73.3,15.79,1032.53,0
3/16/2020,Spring,27.73,44.62,7.21,991.27,0
3/17/2020,Summer,33.86,77.77,17.21,1022.03,0
3/18/2020,Summer,18.8,83.79,18.13,1016.24,0
3/19/2020,Summer,32.44,52.45,10.77,1003.83,0
3/20/2020,Summer,29.25,69.14,9.52,1031.14,0
3/21/2020,Summer,18.94,77.74,10.65,1010.4,0
3/22/2020,Summer,25.54,41.22,4.76,1012.9,0
3/23/2020,Summer,17.21,97.49,1.84,994.65,0
3/24/2020,Summer,31.86,61.59,7.74,1031.73,0
3/25/2020,Summer,12.81,98.58,15.68,980.74,1
3/26/2020,Summer,15.31,43.27,13.64,1014.81,0
3/27/2020,Summer,14.58,63.86,16.82,1017.64,0
3/28/2020,Summer,20.08,41.61,9.03,998.73,0
3/29/2020,Summer,28.63,30.71,2.49,991.8,0
3/30/2020,Summer,23.17,46.65,10.45,1004.36,0
3/31/2020,Summer,22.19,58.22,0.79,987.41,0
4/1/2020,Summer,10.01,60.18,8.62,1030.48,0
4/2/2020,Summer,20.64,92.06,4.03,1020.68,1
4/3/2020,Summer,11.59,74.5,16.88,982.92,1
4/4/2020,Summer,15.21,60.41,2.58,1046.77,0
4/5/2020,Summer,33.31,99.16,9.49,1034.02,0
4/6/2020,Summer,15.38,73,7.7,1048.21,1
4/7/2020,Summer,31.46,52.59,16.91,1024.99,0
4/8/2020,Summer,30.07,78.39,11.23,1045.95,0
4/9/2020,Summer,13.98,64.7,9.5,1036.22,0
4/10/2020,Summer,25.14,91.68,11.92,1001.61,0
4/11/2020,Summer,12.89,92.76,4.64,1032.79,1
4/12/2020,Summer,28.2,55.71,10.43,988.51,0
4/13/2020,Summer,25.94,69.36,7,1015.44,0
4/14/2020,Summer,30.3,48.6,2.18,1043.61,0
4/15/2020,Summer,21.98,73.86,15.83,1016.72,0
4/16/2020,Summer,32.87,99.46,7.22,1046.27,0
4/17/2020,Summer,11.23,88.28,5.58,1006.72,1
4/18/2020,Summer,17.32,55.65,0.01,1016.69,0
4/19/2020,Summer,27.88,36.68,0.76,1019.86,0
4/20/2020,Summer,20.45,97.67,5.04,1047.23,0
4/21/2020,Summer,14.32,57.27,6.59,1029.54,0
4/22/2020,Summer,12.68,50.54,13.98,1021.64,0
4/23/2020,Summer,30.43,52.14,7.37,984.6,0
4/24/2020,Summer,21.83,64.29,15.93,995.61,0
4/25/2020,Summer,32.06,96.97,11.74,988.64,0
4/26/2020,Summer,28.33,99.06,7.01,1015.78,0
4/27/2020,Summer,20.24,50.73,3.15,1049.36,0
4/28/2020,Summer,19.34,54.6,0.03,1038.63,0
4/29/2020,Summer,22.89,65.83,7.66,1014.22,0
4/30/2020,Summer,32.23,30.57,8.13,1016.01,0
5/1/2020,Summer,28.43,42.24,7.28,982.89,0
5/2/2020,Summer,10.13,95.52,16.05,1038.47,0
5/3/2020,Summer,27.35,32.06,1.91,1006.73,0
5/4/2020,Summer,32.99,37.07,2.3,981.94,0
5/5/2020,Summer,27.76,59.45,4.67,1044.7,0
5/6/2020,Summer,14.43,81.2,10.27,1010.79,0
5/7/2020,Summer,22.09,48.82,14.52,1027.22,0
5/8/2020,Summer,13.51,51.42,18.07,1017.8,0
5/9/2020,Summer,18.97,51.38,5.34,1035.28,0
5/10/2020,Summer,33.43,91.08,2.56,1047.37,0
5/11/2020,Summer,33.08,45.83,10.18,1023.47,0
5/12/2020,Summer,17.07,69.37,5.99,988.18,0
5/13/2020,Summer,18.49,100,19.69,1021.18,1
5/14/2020,Summer,25.01,80.99,0.8,982.22,0
5/15/2020,Summer,34.08,53.54,3.82,1004.14,0
5/16/2020,Summer,13.7,83.58,15.07,985.18,0
5/17/2020,Rainy Season,16.42,96.77,7.73,1000,0
5/18/2020,Rainy Season,31.84,56.15,11.24,1042.91,0
5/19/2020,Rainy Season,22.3,79.56,16.31,994.83,0
5/20/2020,Rainy Season,32.47,35.31,13.34,1034.78,0
5/21/2020,Rainy Season,14.64,92.67,12.07,1007.75,1
5/22/2020,Rainy Season,23.32,36.74,13.64,1005.84,0
5/23/2020,Rainy Season,18.16,56.1,1.28,1039.11,0
5/24/2020,Rainy Season,17.91,67.98,1.96,1008.89,0
5/25/2020,Rainy Season,21.17,48.45,12.15,1048.77,0
5/26/2020,Rainy Season,20.83,75.45,7.36,993.92,1
5/27/2020,Rainy Season,18.93,68.81,19.91,1041.56,0
5/28/2020,Rainy Season,32.87,80.2,16.41,998.98,0
5/29/2020,Rainy Season,28.29,54.79,18.53,1018.87,0
5/30/2020,Rainy Season,28.19,68.22,3.61,988.39,0
5/31/2020,Rainy Season,17.25,86.85,12.49,983.28,1
6/1/2020,Rainy Season,24.44,86.75,0.56,1006.09,0
6/2/2020,Rainy Season,29.48,80,14.7,992.55,0
6/3/2020,Rainy Season,29.89,67.94,0.84,1014.17,0
6/4/2020,Rainy Season,18.61,77.13,13.48,997.01,1
6/5/2020,Rainy Season,29.27,36.08,4.25,982.72,0
6/6/2020,Rainy Season,28.4,62.99,11.82,1030.28,0
6/7/2020,Rainy Season,13.54,90.21,5.52,1003.37,1
6/8/2020,Rainy Season,31.65,72.52,0.45,992.06,0
6/9/2020,Rainy Season,21.03,95.92,13.71,1046.36,1
6/10/2020,Rainy Season,22.16,48.35,8.97,1014.2,0
6/11/2020,Rainy Season,21.21,36.74,14.48,1019.41,0
6/12/2020,Rainy Season,24.2,73.86,1.13,1047.36,1
6/13/2020,Rainy Season,25.53,36.36,10.6,988.27,0
6/14/2020,Rainy Season,22.45,84.75,1.09,992.76,0
6/15/2020,Rainy Season,31.67,47.97,2.88,1029.71,0
6/16/2020,Rainy Season,25.69,67.71,15.69,1019.26,0
6/17/2020,Rainy Season,20.04,86.8,4.57,1009.07,0
6/18/2020,Rainy Season,20.42,85.16,1.87,987.85,1
6/19/2020,Rainy Season,30.27,64.72,2.84,1020.88,0
6/20/2020,Rainy Season,18.7,98.31,2.83,1010.9,1
6/21/2020,Rainy Season,15.29,64.83,16.88,1026.97,0
6/22/2020,Rainy Season,11.48,49.52,11.8,1001.03,0
6/23/2020,Rainy Season,31.9,51.17,15.85,1008.18,0
6/24/2020,Rainy Season,32.96,82.05,5.14,1001.56,0
6/25/2020,Rainy Season,13,60.6,12.53,994.07,0
6/26/2020,Rainy Season,18.36,59.32,17.98,1015.56,0
6/27/2020,Rainy Season,14.38,31.43,10.68,1038.04,0
